source_site,food_class,query,recipe_name,ingredients_text,calories,protein,fat,carbs,source_url,scraped_at
bbc_good_food,sandwich,grilled cheese sandwich,Baked ratatouille & goat’s cheese,"4 tbsp olive oil 2 red onions chopped 2 garlic cloves finely chopped 2 aubergines diced 2 red peppers seeded and diced 1 tsp smoked paprika 2 tbsp balsamic vinegar 1 tsp soy sauce 500ml passata 200g young goat’s cheese 4 courgettes (a mixture of green and yellow looks nice), thinly sliced 400ml milk 50g unsalted butter 50g plain flour 80g parmesan or vegetarian alternative, finely grated",472.0,20.0,31.0,25.0,https://www.bbcgoodfood.com/recipes/baked-ratatouille-goats-cheese,2026-05-12 00:50:33
bbc_good_food,sandwich,grilled cheese sandwich,Fish pie mac ’n’ cheese,"650ml milk 40g plain flour 40g butter 2 tsp Dijon mustard 150g mature  cheddar grated 180g frozen peas handful of  parsley chopped 300g macaroni 300g fish pie mix (smoked fish, white fish and salmon) green salad to serve (optional)",504.0,28.0,22.0,47.0,https://www.bbcgoodfood.com/recipes/fish-pie-mac-n-cheese,2026-05-12 00:50:36
bbc_good_food,sandwich,grilled cheese sandwich,Macaroni cheese lasagne,2 tbsp olive oil 400g lean beef mince 50g smoked pancetta chopped ½ onion finely chopped ½ celery stick finely chopped ½ carrot finely chopped 1 garlic clove crushed 150ml red wine 1 tbsp tomato purée 400g can chopped tomatoes 250ml beef stock 2 bay leaves 1 rosemary sprig 1 tsp sugar 400g macaroni 80g grated mozzarella a few whole basil leaves to serve (optional) 50g butter 50g plain flour 2 tsp English mustard 800ml semi-skimmed milk small grating of nutmeg 100g grated parmesan 100g mature cheddar grated,574.0,33.0,25.0,49.0,https://www.bbcgoodfood.com/recipes/macaroni-cheese-lasagne,2026-05-12 00:50:37
bbc_good_food,sandwich,grilled cheese sandwich,Mushroom and blue cheese gnocchi,2 x 400g packs fresh gnocchi 1 tbsp olive oil knob of butter 1 large onion roughly chopped 500g small Forestière or Portobello mushrooms sliced 2 large garlic cloves chopped 150g pack creamy blue cheese small pack parsley chopped,471.0,16.0,15.0,63.0,https://www.bbcgoodfood.com/recipes/gnocchi-mushrooms-blue-cheese,2026-05-12 00:50:38
bbc_good_food,sandwich,grilled cheese sandwich,Cajun grilled halloumi with lime black-eyed bean salad & guacamole,"1 tsp rapeseed oil ½ tsp dried oregano ½ tsp dried thyme 1 tsp smoked or regular paprika ¼ tsp cayenne pepper 1 garlic clove finely chopped 125g block of halloumi cheese (125g more if using for Open rye sandwich - see 'goes well with') 200g black-eyed bean from a can, drained (or butter or cannellini beans) 2 tomatoes deseeded and diced 85g sweetcorn from a can, drained 2 spring onions trimmed and finely chopped 25g semi-dried tomato in oil from a jar, roughly chopped zest and juice 1 lime small handful coriander finely chopped 1 avocado stoned and peeled ¼ red chilli deseeded and finely chopped ½ tbsp olive oil juice 1 lime small handful coriander finely chopped",488.0,27.0,29.0,30.0,https://www.bbcgoodfood.com/recipes/cajun-grilled-halloumi-lime-black-eyed-bean-salad-guacamole,2026-05-12 00:50:40
bbc_good_food,sandwich,grilled cheese sandwich,"Grilled courgette, bean & cheese quesadilla",1 onion finely chopped 4 tsp olive oil 4 garlic cloves finely chopped 2 tsp ground cumin 1 tbsp tomato purée 400g can  pinto bean drained and rinsed 3 courgettes sliced on the diagonal 175g cheddar grated 1 green chilli finely chopped large handful coriander roughly chopped 8 flour tortillas,509.0,23.0,20.0,56.0,https://www.bbcgoodfood.com/recipes/grilled-courgette-bean-cheese-quesadilla,2026-05-12 00:50:41
bbc_good_food,sandwich,grilled cheese sandwich,Grilled nectarine & burrata salad,"15g unsalted butter 2 tbsp caster sugar 50g whole pecans 3 ripe nectarines stoned and cut into eighths lengthways 4 tbsp extra virgin olive oil plus extra for brushing 2 tbsp balsamic vinegar 1 tsp honey 2 x 100g balls of burrata or vegetarian alternative 70g rocket bunch of  basil leaves, roughly torn pinch of chilli flakes",510.0,9.0,41.0,24.0,https://www.bbcgoodfood.com/recipes/grilled-nectarine-burrata-salad,2026-05-12 00:50:43
bbc_good_food,sandwich,grilled cheese sandwich,Cauliflower cheese soup,"knob of butter 1 large onion finely chopped 1 large cauliflower (about 900g/2lb), leaves trimmed and cut into florets 1 potato peeled and cut into chunks 700ml vegetable stock (from a cube is fine) 400ml milk 100g mature cheddar diced",188.0,13.0,10.0,13.0,https://www.bbcgoodfood.com/recipes/cauliflower-cheese-soup,2026-05-12 00:50:44
bbc_good_food,sandwich,grilled cheese sandwich,Easy carrot cake,"230ml vegetable oil plus extra for the tin 100g natural yogurt 4 large eggs 1½ tsp vanilla extract ½ orange zested 265g self-raising flour 335g light muscovado sugar 2½ tsp ground cinnamon ¼ fresh nutmeg finely grated 265g carrots (about 3), grated 100g sultanas or raisins 100g walnuts or pecans, roughly chopped (optional) 100g slightly salted butter softened 300g icing sugar 100g soft cheese",680.0,8.0,37.0,78.0,https://www.bbcgoodfood.com/recipes/carrot-cake,2026-05-12 00:50:46
bbc_good_food,sandwich,grilled cheese sandwich,Easy cheese & onion pie,"3 onions finely sliced 2 x 320g sheets ready-rolled shortcrust pastry 25g butter (optional) 3 eggs 400g extra-strong mature cheddar grated steamed broccoli, to serve (optional)",627.0,21.0,44.0,34.0,https://www.bbcgoodfood.com/recipes/cheese-onion-pie,2026-05-12 00:50:48
bbc_good_food,sandwich,grilled cheese sandwich,Blueberry cake with cream cheese frosting,175g soft butter 175g golden caster sugar 3 large eggs 225g self-raising flour 1 tsp baking powder 2 tsp vanilla extract 142ml carton soured cream 3 x punnets blueberry 200g full-fat cream cheese 100g icing sugar,469.0,6.0,29.0,50.0,https://www.bbcgoodfood.com/recipes/blueberry-soured-cream-cake-cheesecake-frosting,2026-05-12 00:50:50
bbc_good_food,sandwich,grilled cheese sandwich,Quinoa salad with grilled halloumi,"3 tbsp extra-virgin olive oil 1 small red onion sliced 1 large roasted pepper from a jar, thickly sliced, or a handful of ready-roasted sliced peppers 200g quinoa 500ml vegetable stock small bunch flat-leaf parsley roughly chopped zest and juice 1 lemon large pinch sugar 250g pack halloumi cheese cut into 6 sliced",603.0,28.0,37.0,40.0,https://www.bbcgoodfood.com/recipes/quinoa-salad-grilled-halloumi,2026-05-12 00:50:52
bbc_good_food,sandwich,grilled cheese sandwich,Cheeseboard macaroni cheese,"350g pasta shapes 2 tbsp butter 1 garlic clove crushed 1 tsp mustard powder ½ tsp cayenne pepper (optional) 3 tbsp plain flour 500ml milk 250g mix of cheeses you have around (we used Cheshire, cheddar and camembert), plus extra hard cheese for the topping",760.0,32.0,33.0,80.0,https://www.bbcgoodfood.com/recipes/cheeseboard-macaroni-cheese,2026-05-12 00:50:54
bbc_good_food,sandwich,turkey sandwich,Leftover turkey curry,"sunflower oil onion finely chopped 3 garlic cloves crushed or finely grated thumb-sized piece of ginger peeled and finely grated 1 red chilli deseeded and finely chopped 1 tsp cumin seeds 1 tsp ground coriander ½ tsp paprika ½ tsp  ground turmeric ½ tsp garam masala 1 tbsp tomato purée 400g can passata or chopped tomatoes 1 tbsp mango chutney 100ml double cream 2 tbsp natural yogurt (optional) about 600g leftover roast turkey cut into large chunks chopped coriander toasted flaked almonds, steamed rice and garlic naan breads, to serve",563.0,51.0,34.0,12.0,https://www.bbcgoodfood.com/recipes/turkey-tikka-masala,2026-05-12 00:50:57
bbc_good_food,sandwich,turkey sandwich,Crispy chilli turkey noodles,"2 tbsp sesame oil 500g turkey mince 5cm piece ginger grated 1 large garlic clove crushed 3 tbsp honey 3 tbsp soy sauce 1 tbsp hot sriracha chilli sauce 350g dried udon noodles 2 limes juiced, plus wedges to serve (optional) 2 large carrots peeled and cut into matchsticks 4 spring onions shredded 1 small bunch coriander sliced (optional)",566.0,40.0,8.0,83.0,https://www.bbcgoodfood.com/recipes/crispy-chilli-turkey-noodles,2026-05-12 00:50:59
bbc_good_food,sandwich,turkey sandwich,Mediterranean turkey-stuffed peppers,"2 red peppers (about 220g) 1 ½ tbsp olive oil plus an extra drizzle 240g lean turkey breast mince (under 8% fat) ½ small onion chopped 1 garlic clove grated 1 tsp ground cumin 3-4 mushrooms sliced 400g can chopped tomatoes 1 tbsp tomato purée 1 chicken stock cube handful fresh oregano leaves 60g mozzarella grated 150g green vegetables (spinach, kale, broccoli, mangetout or green beans), to serve",403.0,40.0,19.0,15.0,https://www.bbcgoodfood.com/recipes/mediterranean-turkey-stuffed-peppers,2026-05-12 00:51:00
bbc_good_food,sandwich,turkey sandwich,Turkey bolognese pasta bake,1 tbsp olive oil 2 onions finely chopped 500g turkey mince (thigh is best) 1 garlic clove crushed 2 x 400g cans chopped tomatoes 1 tbsp chipotle paste 300ml chicken stock 400g large pasta shells 250g tub mascarpone 200g cheddar grated 2 tbsp grated parmesan,647.0,41.0,33.0,44.0,https://www.bbcgoodfood.com/recipes/turkey-bolognese-pasta-bake,2026-05-12 00:51:02
bbc_good_food,sandwich,turkey sandwich,Next level turkey & ham pie,"about 600g cooked turkey breast meat carved into slices, brown meat chopped about 600g cooked ham carved into thick slices 75g butter 2 leeks cleaned, halved and finely sliced pinch dried thyme 75g plain flour splash cider vinegar 200ml turkey or chicken stock 250ml double cream 3 tbsp wholegrain mustard 1 tbsp chopped tarragon 500g plain flour plus extra for dusting ½ tsp dried sage 185g cold butter cubed 70g suet 2 egg yolks for glazing",667.0,33.0,41.0,39.0,https://www.bbcgoodfood.com/recipes/ham-turkey-pie,2026-05-12 00:51:04
bbc_good_food,sandwich,turkey sandwich,Healthy turkey meatballs,"1 tbsp rapeseed oil 1 onion finely chopped 2 carrots finely diced 2 celery sticks, finely diced 2 garlic cloves thinly sliced 1 fennel bulb halved and thinly sliced, fronds reserved 500g carton tomato passata 2 tbsp chopped parsley broccoli and potatoes or pasta and salad to serve 400g pack lean turkey breast mince 4 tbsp porridge oats 1 tsp fennel seeds crushed 1 garlic clove crushed spray of oil",314.0,28.0,9.0,24.0,https://www.bbcgoodfood.com/recipes/tasty-turkey-meatballs,2026-05-12 00:51:06
bbc_good_food,sandwich,turkey sandwich,"Roast potato, turkey, sausage & stuffing pie","1 tbsp olive oil or rapeseed oil knob of butter 1 large onion halved and sliced 6 sausages or 8 chipolatas (leftover pigs in blankets are fine too) 2 tsp English mustard powder 50g plain flour 1 chicken stock cube crumbled 150ml white wine 500ml chicken stock or leftover gravy 6 stuffing balls, leftover or shop-bought 300g cooked turkey shredded 1 tbsp wholegrain mustard 100g low-fat crème fraîche small bunch of  parsley chopped 800g leftover roast potatoes 20g mature cheddar grated",605.0,30.0,25.0,57.0,https://www.bbcgoodfood.com/recipes/roast-potato-turkey-sausage-stuffing-pie,2026-05-12 00:51:08
bbc_good_food,sandwich,turkey sandwich,Turkey enchiladas,1 tbsp sunflower oil 500g turkey mince (2% fat) 1 medium onion finely chopped 1 yellow pepper deseeded and thinly sliced 400g can chopped tomatoes 400g can red kidney beans in chilli sauce 1 tbsp fresh lime or lemon juice 2 heaped tbsp roughly chopped coriander plus extra to garnish 6 regular or 8 mini flour tortillas 50g reduced-fat mature cheddar coarsely grated large mixed salad to serve,486.0,44.0,8.0,56.0,https://www.bbcgoodfood.com/recipes/turkey-enchiladas,2026-05-12 00:51:10
bbc_good_food,sandwich,turkey sandwich,Next level roast turkey,"5-6kg oven-ready turkey with the neck, chopped, and giblets included 150g butter 3 garlic cloves finely grated large handful of mixed herbs such as parsley, thyme or bay, leaves picked and chopped, stalks reserved, plus extra thyme and herbs to serve (optional) 2 lemons both halved, 1 juiced 1 onion roughly chopped 2 carrots roughly chopped 2 tbsp plain flour 1 tbsp soy sauce 1 tsp yeast extract large glass of red wine (about 200ml) 500ml chicken or turkey stock",623.0,78.0,31.0,6.0,https://www.bbcgoodfood.com/recipes/next-level-roast-turkey,2026-05-12 00:51:12
bbc_good_food,sandwich,turkey sandwich,Turkey meatloaf,1 tbsp olive oil 1 large onion finely chopped 1 garlic clove crushed 2 tbsp Worcestershire sauce 2 tsp tomato purée plus 1 tbsp for the beans 500g turkey mince (thigh is best) 1 large egg beaten 85g fresh white breadcrumbs 2 tbsp barbecue sauce plus 4 tbsp for the beans 2 x 400g cans cannellini beans 1-2 tbsp roughly chopped parsley,416.0,43.0,6.0,45.0,https://www.bbcgoodfood.com/recipes/turkey-meatloaf,2026-05-12 00:51:14
bbc_good_food,sandwich,turkey sandwich,Turkey & leek pie,"8 rashers smoked streaky bacon chopped 50g butter 2 leeks trimmed, halved and sliced a few  thyme sprigs leaves picked 50g plain flour plus extra for dusting 400ml turkey or chicken stock 100ml double cream or full-fat crème fraîche 1 tbsp wholegrain mustard 600g leftover cooked turkey meat shredded or cut into chunks 175g plain flour plus extra for dusting 1 tbsp mustard powder 125g frozen butter 1 egg beaten",748.0,43.0,49.0,31.0,https://www.bbcgoodfood.com/recipes/turkey-leek-pie,2026-05-12 00:51:16
bbc_good_food,sandwich,turkey sandwich,Turkey meatballs with citrus couscous,500g pack turkey mince 2 tsp each chilli powder ground cumin and ground coriander 1 tsp cinnamon 1 onion coarsely grated zest 1 orange then peeled and orange segments chopped 250g couscous 250ml hot chicken stock 2 tsp olive oil small bunch coriander roughly chopped,433.0,42.0,5.0,53.0,https://www.bbcgoodfood.com/recipes/moroccan-turkey-meatballs-citrus-couscous,2026-05-12 00:51:18
bbc_good_food,sandwich,turkey sandwich,Leftover turkey fricassee,50g butter 100g chestnut or button mushrooms quartered 1 tbsp plain flour 100ml white wine or dry sherry 200ml chicken or turkey stock 150ml double cream or crème fraîche 800g leftover boneless cooked turkey chopped into chunks or shredded small bunch of parsley chopped (optional),707.0,65.0,45.0,5.0,https://www.bbcgoodfood.com/recipes/leftover-turkey-fricassee,2026-05-12 00:51:20
bbc_good_food,sandwich,turkey sandwich,Sumac turkey-stuffed pittas,"300g turkey mince 1 tsp sumac 1 tsp ground cumin 1 garlic clove crushed 1 lemon zested and juiced 1 tbsp olive oil ¼ white cabbage finely sliced small bunch of mint leaves picked and chopped ½ red onion finely sliced ½ cucumber deseeded and chopped 3 tbsp pomegranate seeds 2 large pittas toasted (gluten-free, if needed) dairy-free natural yogurt to serve",505.0,44.0,16.0,43.0,https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,2026-05-12 00:51:21
bbc_good_food,sandwich,turkey sandwich,Slow cooker turkey curry,"1 onion chopped 4 garlic cloves crushed or finely grated thumb-sized piece ginger peeled and finely grated 1 red pepper chopped 350g sweet potatoes peeled and roughly chopped (you can also use carrots, parsnips or other root veg) 700g turkey cut into large pieces (or use the same amount of leftover roasted turkey) 400g can chickpeas drained and rinsed 2 tbsp curry paste (we used balti) 1 tbsp tomato purée 400g can chopped tomatoes 400g can coconut milk small bunch of coriander leaves picked and stalks reserved, both finely chopped 120g spinach (optional) cooked rice to serve",289.0,25.0,12.0,19.0,https://www.bbcgoodfood.com/recipes/slow-cooker-turkey-curry,2026-05-12 00:51:23
bbc_good_food,sandwich,turkey sandwich,Turkey burger with sweet potato wedges,"1 sweet potato (about 190g), cut into wedges 260g turkey breast mince (under 5% fat) 1 red onion diced 2 garlic clove grated 1 egg beaten 1 apple (about 70g), peeled and coarsely grated 1 tbsp dried oregano 1 tbsp paprika 15g coconut oil melted 135g green vegetables (spinach, kale, broccoli, mangetout or green beans)",428.0,40.0,13.0,32.0,https://www.bbcgoodfood.com/recipes/lean-turkey-burger-sweet-potato-wedges,2026-05-12 00:51:25
bbc_good_food,sandwich,turkey sandwich,Turkey stew,"1 tbsp sunflower oil 1 large onion thickly sliced 1 green pepper deseeded and chopped 2 tbsp curry paste (or gluten-free alternative) 2 garlic cloves crushed 400g can  chopped tomatoes 300g leftover turkey diced 300g leftover cooked potato (either boiled or roast), diced 2 tbsp mango chutney small pack  coriander roughly chopped rice or naan bread to serve",294.0,26.0,10.0,26.0,https://www.bbcgoodfood.com/recipes/turkey-potato-curry,2026-05-12 00:51:32
bbc_good_food,sandwich,turkey sandwich,Easy turkey crown,50g butter softened 2kg turkey crown on the bone 1 tsp Chinese five spice or a pinch of ground cloves 4 tbsp honey 1 tbsp Dijon mustard 1 tbsp red wine vinegar,519.0,65.0,22.0,16.0,https://www.bbcgoodfood.com/recipes/easy-turkey-crown,2026-05-12 00:51:34
bbc_good_food,sandwich,turkey sandwich,Turkey ramen,"2 garlic cloves thumb-sized piece ginger sliced, plus a few slices cut into fine matchsticks to serve 1 ½ tbsp white miso paste 1 tbsp goma (white sesame paste) or tahini 15g dried shiitake mushrooms 700g leftover turkey gravy or good-quality chicken stock 2 tbsp soy sauce 2 eggs at room temperature 150g ramen noodles (egg, rice or udon noodles will all work too) 200g leftover turkey meat, shredded 2 spring onions finely sliced, white and green parts kept separate 1 lime halved 25g ready-to-eat beansprouts sesame oil sriracha, chopped coriander, crushed peanuts, crumbled sheets of nori or dried chilli threads (silgochu), to serve (optional)",656.0,61.0,16.0,64.0,https://www.bbcgoodfood.com/recipes/turkey-ramen,2026-05-12 00:51:36
bbc_good_food,sushi,sushi,How to make cauliflower rice,1 medium cauliflower good handful coriander chopped cumin seeds toasted (optional),58.0,5.0,1.0,4.0,https://www.bbcgoodfood.com/recipes/cauliflower-rice,2026-05-12 00:52:06
bbc_good_food,sushi,sushi,Bokkeumbap,2 eggs 1 tbsp plus 1 tsp  vegetable oil 100g  Spam finely chopped (or use ham or bacon) 1 carrot finely chopped 3 spring onions finely chopped 1 small  garlic clove minced or finely grated (about ¼ tsp) 300g cooked sushi rice 2½ tsp  soy sauce 2 tsp  sesame oil,553.0,17.0,33.0,46.0,https://www.bbcgoodfood.com/recipes/bokkeumbap,2026-05-12 00:52:08
bbc_good_food,sushi,sushi,Veggie okonomiyaki,"3 large eggs 50g plain flour 50ml milk 4 spring onions trimmed and sliced 1 pak choi sliced 200g Savoy cabbage shredded 1 red chilli deseeded and finely chopped, plus extra to serve ½ tbsp low-salt soy sauce ½ tbsp rapeseed oil 1 heaped tbsp  low-fat mayonnaise ½  lime juiced sushi ginger to serve (optional) wasabi to serve (optional)",312.0,15.0,15.0,29.0,https://www.bbcgoodfood.com/recipes/veggie-okonomiyaki,2026-05-12 00:52:10
bbc_good_food,sushi,sushi,Classic California roll,"50g fresh, sushi-grade salmon fillet 1cm thick, skinned and boned (ask your fishmonger to do this for you) 1 sheet of  nori 1 handful  cooked sushi rice roughly 80g 1 tbsp tobiko (flying fish roe) or masago (capelin roe), alternatively black or white sesame seeds wasabi (optional) ½ avocado stoned and skin removed, sliced into 1cm pieces 40g white crabmeat",176.0,13.0,8.0,11.0,https://www.bbcgoodfood.com/recipes/classic-california-roll,2026-05-12 00:52:12
bbc_good_food,sushi,sushi,Pickled ginger,100g ginger peeled and very finely sliced 3 radishes thinly sliced (optional to create a pink colour) 80g caster sugar 75ml rice wine vinegar,16.0,0.1,,4.0,https://www.bbcgoodfood.com/recipes/pickled-ginger,2026-05-12 00:52:13
bbc_good_food,sushi,sushi,Poke bowl,"120g sushi rice 2 tsp rice wine vinegar 4 tbsp mayonnaise 1 tsp shichimi togarashi 200g freshest sushi-grade tuna (ask your fishmonger for the thickest slice possible) 1 tbsp sesame oil 2 tbsp soy sauce juice ½ lime plus 2 wedges for serving 1-2 tsp chilli flakes 1 avocado halved and sliced 10 cherry tomatoes (approx 100g), halved 1 sheet nori cut into pieces 30g macadamia nut roughly chopped 2 spring onions thinly sliced diagonally",839.0,34.0,53.0,54.0,https://www.bbcgoodfood.com/recipes/poke-bowl,2026-05-12 00:52:15
bbc_good_food,sushi,sushi,Seared tuna steak,2 thick tuna steaks olive oil for brushing,225.0,44.0,6.0,,https://www.bbcgoodfood.com/recipes/seared-tuna-steak,2026-05-12 00:52:17
bbc_good_food,sushi,sushi,Veggie yaki udon,"1½ tbsp sesame oil 1 red onion cut into thin wedges 160g mangetout 70g baby corn halved 2 baby pak choi quartered 3 spring onions sliced 1 large garlic clove crushed ½ tbsp mild curry powder or use 1 tsp garam masala 4 tsp low-salt soy sauce 300g ready-to-cook udon noodles 1 tbsp pickled sushi ginger chopped, plus 2 tbsp of the brine, optional",366.0,15.0,9.0,51.0,https://www.bbcgoodfood.com/recipes/veggie-yaki-udon,2026-05-12 00:52:20
bbc_good_food,sushi,sushi,Korean bibimbap,1 chestnut mushroom finely sliced ½ courgette halved and finely sliced ¼ carrot cut into think matchsticks 40g beansprouts 30g spinach ¼ tsp  sesame oil plus extra to serve ½ tsp  sesame seeds plus extra to serve 2 tbsp  vegetable oil 1 egg 150g cooked sushi rice 2 tbsp  gochujang (Korean red pepper paste) 1 tsp  sesame seeds 1 tsp  caster sugar ½ tsp  sesame oil,587.0,26.0,25.0,61.0,https://www.bbcgoodfood.com/recipes/korean-bibimbap,2026-05-12 00:52:22
bbc_good_food,sushi,sushi roll,Easy bread rolls,500g strong white bread flour plus extra for dusting 7g sachet fast action yeast 1 tsp white caster sugar 2 tsp fine salt 1 tsp sunflower oil plus extra for the work surface and bowl,246.0,8.0,2.0,48.0,https://www.bbcgoodfood.com/recipes/easy-bread-rolls,2026-05-12 00:52:24
bbc_good_food,sushi,sushi roll,Cinnamon rolls,"500g strong white bread flour plus extra for dusting 7g sachet fast-action dried yeast 1 tsp ground cinnamon 50g golden caster sugar 200ml warm milk 2 eggs 100g butter softened, plus extra for the tin 2 tbsp golden syrup 150g light brown soft sugar 2 tbsp ground cinnamon 125g butter at room temperature 50g soft cheese 50g icing sugar ¼ tsp vanilla extract",415.0,8.0,18.0,55.0,https://www.bbcgoodfood.com/recipes/next-level-cinnamon-rolls,2026-05-12 00:52:25
bbc_good_food,sushi,sushi roll,Easy sausage rolls,"375g all-butter puff pastry flour for dusting 2 tbsp apple sauce pickle or chutney 400g sausagemeat or sausages, skins removed 1 egg beaten 2 tsp sesame seeds or nigella seeds (optional)",235.0,6.0,17.0,14.0,https://www.bbcgoodfood.com/recipes/super-sausage-rolls,2026-05-12 00:52:27
bbc_good_food,sushi,sushi roll,Easy cinnamon rolls,"300g self-raising flour 2 tbsp caster sugar 1 tsp ground cinnamon 70g butter melted, plus extra for greasing 2 egg yolks 130ml milk plus extra for glazing 1 tsp ground cinnamon 55g light brown soft sugar 2 tbsp caster sugar 40g butter melted 60g icing sugar 1 tbsp cream cheese softened ½ tbsp butter softened ½ tsp vanilla essence",433.0,6.0,17.0,62.0,https://www.bbcgoodfood.com/recipes/cinnamon-rolls,2026-05-12 00:52:28
bbc_good_food,sushi,sushi roll,Vegetarian sausage rolls,200g chestnut mushrooms 3 tbsp olive oil 2 leeks finely chopped 2 large garlic cloves crushed 1 tbsp sage finely chopped 1 tbsp brown rice miso 2 tsp Dijon mustard 30g chestnuts very finely chopped 60g mature cheddar grated 70g fresh white breadcrumbs 1 x 320g sheet ready rolled all butter puff pastry 1 medium egg light beaten to glaze,286.0,8.0,18.0,21.0,https://www.bbcgoodfood.com/recipes/vegetarian-sausage-rolls,2026-05-12 00:52:30
bbc_good_food,sushi,sushi roll,Puff pastry cinnamon rolls,1½ tbsp  ground cinnamon 3 tbsp  caster sugar 320g ready-rolled  puff pastry plain flour for dusting 1 medium  egg beaten 50g  icing sugar,149.0,2.0,7.0,18.0,https://www.bbcgoodfood.com/recipes/puff-pastry-cinnamon-rolls,2026-05-12 00:52:32
bbc_good_food,sushi,sushi roll,Caramelised onion & thyme sausage rolls,6 pork sausages 2 tbsp caramelised onion  chutney 1 tsp wholegrain mustard 1 tbsp chopped thyme 320g sheet puff pastry 1 beaten egg ½ tbsp poppy seeds,273.0,7.0,19.0,18.0,https://www.bbcgoodfood.com/recipes/caramelised-onion-thyme-sausage-rolls,2026-05-12 00:52:34
bbc_good_food,sushi,sushi roll,Christmas dinner sausage roll,375g ready-rolled puff pastry 2 heaped tbsp cranberry sauce 200g turkey thigh mince 50g dried stuffing mix 6 chipolatas 1 egg beaten 16 sage leaves gravy to serve,161.0,6.0,10.0,12.0,https://www.bbcgoodfood.com/recipes/christmas-dinner-sausage-roll,2026-05-12 00:52:37
bbc_good_food,sushi,sushi roll,Cheese & Marmite sausage rolls,"375g block all-butter puff pastry plain flour for dusting 2-3 tbsp Marmite depending on how much you like it 85g extra mature cheddar grated 400g sausagemeat or pork sausages (the best you can afford), skins removed and meat squeezed out 1 egg beaten",200.0,7.0,14.0,10.0,https://www.bbcgoodfood.com/recipes/cheese-marmite-sausage-rolls,2026-05-12 00:52:39
bbc_good_food,sushi,sushi roll,Mini sausage rolls,½ small garlic clove handful of parsley chopped 400g sausagemeat or sausages 375g pack ready-rolled puff pastry 1 beaten egg to glaze,136.0,4.0,10.0,9.0,https://www.bbcgoodfood.com/recipes/mini-sausage-rolls,2026-05-12 00:52:41
bbc_good_food,sushi,sushi roll,Boerie roll,500g boerewors sausage 6 brioche hot dog buns American mustard to serve (optional) 2 tbsp rapeseed oil 300g white onion finely chopped 1 tsp garlic purée 5g thyme leaves picked 2 bay leaves 50g caster sugar 2 tbsp malt vinegar 100ml lager 100ml tomato ketchup 50ml malt vinegar 1 tsp Worcestershire sauce 100g smooth tomato chilli chutney ½ large red onion thinly sliced 200g red wine vinegar 100g caster sugar 1 bay leaf,566.0,16.0,25.0,66.0,https://www.bbcgoodfood.com/recipes/boerie-roll,2026-05-12 00:52:42
bbc_good_food,sushi,sushi roll,Sausage roll wreath,12 pork sausages 8 sage leaves sliced 1 small red onion finely chopped 500g block puff pastry plain flour for dusting 3 tbsp red onion chutney 1 egg beaten 1 tbsp nigella seeds (optional),369.0,9.0,26.0,24.0,https://www.bbcgoodfood.com/recipes/sausage-roll-wreath,2026-05-12 00:52:45
bbc_good_food,sushi,sushi roll,Vegan sausage rolls,"250g chestnut mushrooms 3 tbsp olive oil 2 leeks finely chopped 2 large garlic cloves crushed 1 tbsp finely chopped sage leaves 1 tbsp brown rice miso 2 tsp Dijon mustard 30g chestnuts very finely chopped 70g fresh white breadcrumbs 1 x 320g sheet ready-rolled puff pastry (not the all-butter version) plain flour for dusting dairy-free milk (like soya milk), to glaze",326.0,7.0,20.0,27.0,https://www.bbcgoodfood.com/recipes/vegan-sausage-rolls,2026-05-12 00:52:47
bbc_good_food,sushi,sushi roll,Next level sausage rolls,"800g sausagemeat 100g sage & onion stuffing mixture 1 egg beaten English mustard ketchup or brown sauce, to serve 250g pack  butter frozen 400g plain flour (or 350g plain flour and 50g white rye flour), plus extra for dusting 1 tsp English mustard powder 1 tbsp cider or white wine vinegar",805.0,19.0,55.0,55.0,https://www.bbcgoodfood.com/recipes/next-level-sausage-rolls,2026-05-12 00:52:48
bbc_good_food,sushi,sushi roll,Chestnut & cranberry roll,"1 tbsp olive oil 1 onion finely chopped 2 Bramley apples approx 140/5oz each, peeled 3 x 450g/1lb packs good-quality pork sausage 2 x 200g/7oz packs vacuum-packed chestnuts roughly chopped small bunch parsley leaves roughly chopped small bunch sage leaves roughly chopped small bunch thyme leaves stripped 1 egg 100g white breadcrumb 175g fresh or frozen cranberry 24 rashers streaky bacon butter for greasing",291.0,14.0,18.0,20.0,https://www.bbcgoodfood.com/recipes/chestnut-cranberry-roll,2026-05-12 00:52:50
bbc_good_food,sushi,sushi roll,Swiss roll,butter to grease 2 large eggs 50g caster sugar plus extra 2 tbsp to dust ½tsp vanilla extract 50g plain flour sieved 100g strawberry jam,162.0,4.0,3.0,31.0,https://www.bbcgoodfood.com/recipes/swiss-roll,2026-05-12 00:52:52
bbc_good_food,sushi,sushi roll,Aubergine rolls with spinach & ricotta,2 aubergines cut into thin slices lengthways 2 tbsp olive oil 500g spinach 250g tub ricotta grating of  nutmeg 350g jar tomato sauce 4 tbsp fresh breadcrumb 4 tbsp parmesan (or vegetarian alternative),376.0,20.0,23.0,23.0,https://www.bbcgoodfood.com/recipes/aubergine-rolls-spinach-ricotta,2026-05-12 00:52:54
